song_id,title,artist,mood,year,valence,energy,youtube_id
5ZL4wtd9AMg0Ii4nh4HuTf,Savior,3 Kisses,Neutral,2017,0.522,0.937,
0zbiI9sPuiv1pjAP7FM2Ts,当爱情经过的时候,四叶草,Neutral,2017,0.405,0.465,
2vXggDDpUNF8r7eGvxccWx,Lila,Annette Hanshaw,Neutral,2014,0.732,0.298,
7MpUTfEJJGKxmEFwpcG1Do,Liz’s Song,Al Berard,Neutral,2014,0.514,0.759,
6hdgbTv34foB84dl17IqAZ,Car Chase,Marco Beltrami,Neutral,2017,0.083,0.505,
5wbJAYsmAKh51Z8K09ZiSx,River At Work,Asa Tone,Neutral,2020,0.931,0.335,
7kibJWBWcIw27pwmqSuAc1,The Wreckage,The Last Hombres,Neutral,2014,0.506,0.511,
6LT3P4zxrzrlOgx2jMQuv3,Old Friend,Lou Shields,Neutral,2019,0.852,0.388,
3Be9azjvPZfAl4nMCXnqep,I'd Really Love to See You Tonight,John Ford Coley,Neutral,2013,0.26,0.478,
67uc5Wj4VtOs7O5yLH2vHK,Holy Man (Hunt),Todd Masten,Neutral,2018,0.371,0.538,
129MCVrbtVW9SJtbEaBTFi,Snow Beach,Chase Moore,Neutral,2019,0.592,0.489,
37uNNtNuKqnGjIC3aPcEen,Walk in the Park,Steve Clarke,Neutral,2016,0.461,0.362,
1RA7irvuhpJRNrv1jgyCNe,Fade to Light,VOLO,Neutral,2018,0.064,0.496,
7dcjqDhnzD326FN2V93AlZ,True,Spandau Ballet,Neutral,2018,0.346,0.545,
2kdlfGRa6PPAjz38PyPF4O,No Service,Hellbound Glory,Neutral,2018,0.749,0.519,
41z8n1lCTn1o8qnzKh99wY,Ohio,Lunar Glare,Neutral,2018,0.223,0.516,
3ks7HBpoLsTDedEEaStt0B,Arrival of the Cannabinoids,Andy Colvin,Neutral,2015,0.794,0.431,
5kD9y6w3lEsXrlbalKYZG5,Let's Paint the World,Tryhardninja,Neutral,2017,0.467,0.817,
1IIHODa06olyt7oAZpgJ0Q,Don't Feel No Way,Dhaima,Neutral,2020,0.736,0.491,
3O0yQ2E3DWpb9FX1m8OyGF,Cuz I Feel Like It,Yella Beezy,Neutral,2017,0.657,0.547,
3MgztHRPUYCiIcJSamRP5M,Fleshcrawl - Live In Chicago,Autopsy,Neutral,2020,0.043,0.513,
2EoDC25BVIiTYTdvZvgKis,The Wrath of Dorath,Revolt Production Music,Neutral,2015,0.487,0.799,
14AXT8Yl7oqtWmEQs0K2td,Words Are Not Enough,Frehleys Comet,Neutral,2019,0.524,0.755,
6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,Neutral,2015,0.572,0.473,
73jDAczXT91APHDCP6v4CY,Spiritual War Stories,Dylan James,Neutral,2016,0.485,0.826,
2vFi3Lw8Q3NotNx7jaBIuk,Burning Me Inside,Pastilla,Neutral,2017,0.648,0.463,
50xh8vIxoys6xsGd9Dsaw4,Tabi no Kyokuhoku,Ryuichi Sakamoto,Neutral,2015,0.468,0.41,
721zLDvXO0PmGjVCKqno5c,Pendulum,Royce Da 5\9,Neutral,2020,0.481,0.572,
678LQiRTehgW2RGk0kpMX0,Spells in the Well,George Trakis,Neutral,2013,0.66,0.317,
7b6S3f0tPoh1lFy7SQZd3v,Rise,Aittala,Neutral,2016,0.514,0.951,
0mFzH1q62MNcGt8QGYEYIu,I'll Never Be Happy Again,Eleanor Friedberger,Neutral,2013,0.201,0.487,
3bRGXcuVGOkfBNJke9IgvR,Ton cadeau,Maryse Letarte,Neutral,2015,0.498,0.447,
65dS9Pg5o4jfkKB6inBhwx,Weep Not,R-Juna,Neutral,2019,0.473,0.388,
4K1H4pt8kTppT2nxkGd5UZ,Jodeci,Napoleon Da Legend,Neutral,2018,0.663,0.494,
6OW9b1kktvy6BVuSQnmxeq,Jehovah Sabaoth Intro (Plagues),Donald Lawrence,Neutral,2019,0.171,0.506,
4EspT8PwXWgr9xPo7zOMhO,Hollywood,America,Neutral,2015,0.568,0.455,
7FyImG1T5kIuktHiSMmTP6,Work,Dumbfoundead,Neutral,2012,0.462,0.87,
0zh4UsKtESn0jq9nstzx0u,Fields,Giveon,Neutral,2018,0.225,0.498,
2xxq5LXFBFyawPChsOOWVu,El Amor de Mi Vida,La Adictiva Banda San José de Mesillas,Neutral,2019,0.786,0.503,
6xnVvqX8EIWHaDnJDBI5Pa,The Satin Box,Noir,Neutral,2013,0.42,0.493,
21mGtYdYccC41aELH2Wu0M,Love Will Find a Way I,Shawn James,Neutral,2019,0.246,0.542,
2czl4J3FEB3blBIN5SoQ4a,Sweet Surrender,Tim Buckley,Neutral,2019,0.52,0.371,
4zVf5vZbmF1WQhnZPj6Rmn,I Will Follow You Into the Dark,Peregrin,Neutral,2015,0.589,0.499,
0t59EOp71Etp6peLg0rpk2,We All Know,Twang and Round,Neutral,2020,0.237,0.472,
0P9Wr09WjN6ljQRGoVem9q,San Antonio Rose,Catherine Reed,Neutral,2016,0.67,0.4,
7DeoryzO68snpxeDtUhiDQ,Love Sucks,Dhruva Aliman,Neutral,2014,0.49,0.624,
4o5riFrjmHVBVao6LJF2KO,Overseer Overture - Stereo Mix,Jethro Tull,Neutral,2014,0.647,0.535,
5FYZOuwVbvJHCIE0KEwlpC,Trying Times,Demon Hunter,Neutral,2017,0.45,0.881,
3fCjm2URbeq1uZ1ZzwSpIt,Spilt Whiskey,Giyo,Neutral,2017,0.418,0.451,
13mLSbSiAjxXzKw0FoJ9Nj,Jefferson and Liberty,Lee Murdock,Neutral,2012,0.817,0.377,
42QerIBOSfW3v37hSvl6Il,No Air,Tar Heel Voices,Neutral,2013,0.452,0.594,
59xrVXBUKzpfPxsAGzPKo6,Step Back,The Coathangers,Neutral,2019,0.638,0.479,
0fvEiKQQ9kQr6YEPKkqGZg,Glory in the Meeting House,Eden MacAdam-Somer,Neutral,2015,0.935,0.389,
361roewOcWEB5b16lpaLJF,The First Noel,Planetshakers,Neutral,2019,0.48,0.557,
3FCXuJ78fwKx8IslpHU5Nm,Party Girl,StaySolidRocky,Neutral,2020,0.621,0.431,
2i6NCE4hfPFSsEmWbWKQMR,Galway Bay / The Drunken Sailor - Live,Kevin Burke,Neutral,2018,0.969,0.423,
78oLawx2EcUdFgfJRmIsiU,Saturday Night in the Village,Brian Bromberg,Neutral,2016,0.36,0.473,
6GgrL3xElxD9Th2SDfPsHd,Triangle Walks - Live,Fever Ray,Neutral,2019,0.521,0.826,
5sCNgfQOKWSRYRrzXrGQkA,Dior Kisses (feat. JGreen),Derek King,Neutral,2020,0.411,0.473,
1CzhW7ohSvWYMAyerNxXv0,Rotten Apples,Sensi,Neutral,2018,0.961,0.39,
6MKsa8IVUy2qRhkyymgZYr,Love (Can Make You Happy),Mercy,Neutral,2018,0.482,0.355,
3RpJh2yMZk6jm0nsu30ehQ,Momi Likes Her Boy,Organ Explosion,Neutral,2014,0.576,0.545,
2QeF8tHkuYdYYSwdDnaT4M,Los Tamarindos,Arturo Villela,Neutral,2015,0.455,0.366,
4t3fKOatdIOo7ZFSqPlf5f,My Song (feat. Alan Doyle),Glass Tiger,Neutral,2018,0.543,0.784,
5C9ejh1Sa7lBRbrQH3WN39,"Divertimento: V. Turkey Trot. Allegretto, ben misurato",Leonard Bernstein,Neutral,2018,0.555,0.022,
4kArZXE0TyxTJ3GbUNgnZ5,Well Below the Valley,Sharon Knight,Neutral,2013,0.57,0.529,
18seZ3yFkOtb53GovwOBUt,Off with a Reprimand,Hor,Neutral,2014,0.436,0.534,
7hpmEcY3sGMDGA3m0CKJzw,Eatndoggyfood,VRITRA,Neutral,2016,0.462,0.563,
7ao2LCmfEZMt2qKs5RZxFm,I See You (feat. Vikter Duplaix),Cuebur,Neutral,2019,0.451,0.393,
01QKyr9reIIlG3PVIuIDFe,Ambition - Mixed,Mason Maynard,Neutral,2017,0.474,0.726,
7sUrbAJOK7vBt4uD6AzfFe,The Man Who Thought Death Was Dying,spielgusher,Neutral,2012,0.685,0.406,
7ow26hlhCQfG3TfbLKSuIV,Fuck That,Peter Pepper,Neutral,2012,0.475,0.822,
4vZOoSFplBM0WqRrxnehgG,One Two,Ugly God,Neutral,2019,0.156,0.519,
0LmVG64In30d2DdNsHVZ7r,Industrial Bitch,Die System,Neutral,2015,0.49,0.675,
7jEThn3zwV7okYgf1Tn0hb,"Feelings of Forever (feat. Christeena Michelle Riggs, Justin Williams & Millennium Choir)",Lex de Azevedo,Neutral,2016,0.07,0.465,
3BHHgRBpCpQV5QQ5FfS3B2,Disappearing Act,Trent Reznor and Atticus Ross,Neutral,2016,0.83,0.346,
0r1K27I0zfsXDv4wUwnWY9,"Flute Quartet No. 4 in A Major, K. 298: I. Andante",Wolfgang Amadeus Mozart,Neutral,2013,0.658,0.1,
2LM14Gbvm1lKHWCHjfGMzs,Fucc Yo Opinion - Remix,Spice 1,Neutral,2020,0.582,0.512,
7A8lQrKj6601AbYQIN0fIK,Big City,The Dena DeRose Trio,Neutral,2014,0.72,0.327,
6bpPnOgHTPte4WrnDMWVQY,Stir It Up,Bertie Higgins,Neutral,2016,0.892,0.404,
4xMsu8KAbeOI6SjgPW3TYC,Hydro,Zeroh,Neutral,2020,0.096,0.547,
63FYqD3eTRaBtwAqUV04FQ,Anhedonia,This Hisses,Neutral,2013,0.159,0.458,
7J5uWgdaXAr8JmB4mlR9lP,Pooling Acid,Tin Man,Neutral,2017,0.453,0.694,
1cOm7LNCe10EvOX8SH4Udq,Esta Mujer,La Rumorosa,Neutral,2015,0.49,0.371,
42SAToPGbH9j22YKcnadHG,Radio Rhythm,Various Artists,Neutral,2003,0.668,0.285,
3mSXmCvKCcptx5H3QsJ9zN,Garden,Verbow,Neutral,2000,0.039,0.483,
1XQVnHDe8aNHNPF6qvC8I8,Merrilees Lane,Emma Beaton & Celtic Chaos,Neutral,2008,0.503,0.318,
0L4TKEswCqMdhLEM34xevg,In Your Arms,Burnt,Neutral,2009,0.967,0.426,
5fEQZ1yfzl6bjrZoZ0kzCJ,Muerto De Amor,Ana Belén,Neutral,1998,0.459,0.593,
6ep1j1dFVX2KAsOuQkSEDF,"It's Whiskey, Rye Whiskey",Oscar Brand and the Souses,Neutral,2009,0.811,0.262,
31woN5bPQLa9nEn48q7cfN,La Matelotte,Anonymous,Neutral,2004,0.483,0.177,
7vTXYelLQfFinOJPO6pijs,What's Up In Your World,Dazz Band,Neutral,2002,0.645,0.505,
0WLb7yIUF7ca0sFE4H2vqy,Where Is the Circle?,Lisbeth Quartet,Neutral,2009,0.615,0.294,
6PtNRmPhBaLM58XijH7LzZ,11 Easy Steps,Trout Fishing in America,Neutral,1998,0.311,0.513,
0oH7ZWV2Bm4v3b4VHmKCbB,I Wish I Would Know How,Ida Sand,Neutral,2011,0.317,0.494,
2SMIBmUikuK6prkKGWKjud,"We Live A Long, Long Time",Jimmy Murphy,Neutral,2002,0.776,0.427,
4hfj8mhOrq9UCHAXB9mCQD,Pretty Freak,Leah Andreone,Neutral,1998,0.196,0.51,
2CKCxozeTDCfh6zrnYDCAk,500 Hurts,Nod,Neutral,1998,0.389,0.549,
2BMbufsmTG5ldv37rFNANJ,Bad Mr. Kurtz,Rubblebucket,Neutral,2009,0.453,0.749,
1eQUWhY90lswidtFV52rQo,Hide Me,Bailey,Neutral,2011,0.698,0.526,
16sZx2QT1tTyu8iDOBYhRG,Apes-Ma,Captain Beefheart,Neutral,1995,0.6,0.085,
4zSvqMbMKsyEVuiKXMY44O,It's The Most Wonderful Time Of The Year,Andy Williams,Neutral,1987,0.686,0.482,
2CYGt1wYIiU5bQPlnLnsYf,Wondering (remix),Eight Two,Neutral,2010,0.751,0.375,
0nGNluP06mhVkgPjSu3IBT,Blood of My Heart (feat. Denizen Kane & Big Drew),Power Struggle,Neutral,2010,0.502,0.807,
0QJAP3KlfnALSaqKepx9xU,Weapons in Sand,The Stock Market Crash,Neutral,2006,0.262,0.464,
6PhxEdIa9GYkwLJ6YTpirW,Memories Of You,The Chenille Sisters,Neutral,2007,0.506,0.593,
381NAcMA7V7N0NxC1iGwKl,"Art of Fugue, BWV 1080",Gustav Leonhardt,Neutral,2006,0.466,0.754,
39SHjPPvNVW2H9rSsGGOPD,"Another Brick in the Wall, Pt. 1, 2, 3",Korn,Neutral,2004,0.09,0.496,
2WPD90AxS1ccHXTqnro5jU,Skref,Stafrænn Hákon,Neutral,2002,0.039,0.525,
2mWOTgPXz3nBg6J6NpOjf6,Stroller Town,Jonathan Coulton,Neutral,2006,0.917,0.524,
1YzHX06lRLpQc0ukYHJF12,Sleepwalking,Cranes,Neutral,2008,0.046,0.522,
0VCxnMdEmqM4SVc5TXcmIV,War Pigs,Cake,Neutral,2007,0.465,0.552,
5TeETcdZd5LpNhCEeasJ35,Silver Lining,Garfunkel and Oates,Neutral,2009,0.842,0.255,
1VZwUfajBQAT3TdRDP3G4g,"Piano Sonata in C Major, Op. 2, No. 3: IV. Allegro assai",Ludwig van Beethoven,Neutral,1999,0.617,0.239,
0iLMFbQaj4bllJvfbd3pBo,Played Twice,Fleischer Jünemann Quartet,Neutral,1980,0.467,0.253,
20wMvNOK18AT9hJzzwgOlP,The Life: You Can't Get to Heaven,Cy Coleman,Neutral,1997,0.619,0.409,
7wwTH4DzHzsj7SdP7h0oUH,Weave Room Blues,Fisher Hendley,Neutral,2006,0.652,0.237,
28Cd2rpmuwmCAKC1eTNQxx,Panj,Chronomad,Neutral,2004,0.46,0.487,
2kegWRe0IJc701xIE5Ra27,"Rhapsody on a Theme of Pagnini in A Minor , Op. 43: Variation. No. 3, L'istesso tempo",Sergei Rachmaninoff,Neutral,2011,0.937,0.043,
2Fa3PVfXdT2wfmZxpRpsbt,No Me Amenaces,José Alfredo Jimenez,Neutral,1999,0.623,0.368,
5SIz0SBL6WgNe5p5f0bIJ3,"Matthäus Passion, BWV 244: Chori, ""Ja nicht auf das Fest""",Johann Sebastian Bach,Neutral,2007,0.0,0.514,
5GLCuomw8ufWCtwPs1u1JJ,Haunted House Bear,Shotgun Party,Neutral,2007,0.537,0.393,
48dZyA3WhgDyFSDJPcfz73,Hark! The Hearld Angels Sing,Music Circle Band,Neutral,2009,0.689,0.306,
6M3IPJ5ORL2Ed039JhYyq3,Here and Somewhere Else,The Samples,Neutral,1998,0.566,0.415,
3jcFP5hVmTRtyJUwWe9K3x,900 Miles,Clodhopper,Neutral,2010,0.548,0.743,
23ir3JV2amAQdji0ji1RbH,you never know,Bernhard Lackner,Neutral,2006,0.587,0.472,
1pvWlpcm2MfCCXNSJa1lFX,Keyboard Sonata No. 73 in D Major: Harpsichord Sonata No. 73 in D Major,Antonio Soler,Neutral,1999,0.873,0.401,
1s38sPu8OrtQ9R7aRPSJxD,Why Can't We Love Each Other,Juliana Hatfield,Neutral,2010,0.767,0.303,
20SxlNGaPDzM023cPjamm0,Ghetto Maybeline,Johnny Ca$h,Neutral,2011,0.743,0.53,
6orgFc7OMaTd2mQbQU4egy,Leavin' Alone,Adrianne,Neutral,2005,0.528,0.315,
1faAOKW0jJYn2Aezf5uFEv,"Overture (Suite) No. 1 in C Major, BWV 1066 (arr. E. Gloeden): III. Gavotte I - II",Johann Sebastian Bach,Neutral,2000,0.952,0.314,
5jsluw5xzp7KDIcNDGbCPI,Botany Is tha Block,Botany Boyz,Neutral,1997,0.848,0.495,
49rQfhegqKtRBgPmsvKRyq,You Could Know As Much,Gene Watson,Neutral,2005,0.704,0.499,
5xV3eaV0Ij6UcrpXAkbIPG,Einstein's Brain,Nathan Caswell,Neutral,2003,0.548,0.451,
48eEYwzHJfRDeLGdFWXL5r,Gaîté parisienne: Polka,Jacques Offenbach,Neutral,1995,0.516,0.132,
05Ci0AZz62s9tg1BWO1y4t,Setup,Via Audio,Neutral,2005,0.191,0.481,
43dQTsF1nKCO7AH1KP1l5v,500 Años,TARZAN,Neutral,1994,0.526,0.905,
6pqmeiIG8uhkMWTGzl1QQn,"Baby, Please Don't Go",Ted Nugent,Neutral,1981,0.535,0.825,
6Cjct2gHIFWrTzdXGvADbD,Show Your Teeth,The Christmas Lights,Neutral,2008,0.728,0.479,
1WDULJPoiC6NqbzB78yDFl,"String Quartet No. 54 in B-Flat Major, Op. 71, No. 1, Hob.III:69: III. Menuetto: Allegretto",Franz Joseph Haydn,Neutral,1990,0.52,0.023,
4ZKkH41WZV75v91cQwViad,"D'Agostino, Gigi",Gigi DAgostino,Neutral,2006,0.542,0.753,
0eNsziKTUPBWxmuwO1aC1J,A Better Man,Ogie Alcasid,Neutral,2009,0.19,0.503,
6Vo22tElHgtJD3VTPoE1PH,Rhythm-A-Ning,Esbjörn Svensson Trio,Neutral,2000,0.599,0.387,
5jcGXTNNg2og7X6oGsuVUt,Caminito de Contreras,Lucha Reyes,Neutral,2000,0.829,0.499,
5UfGIHdQckPtvbZsYJgpKZ,Hamsta My Dear,Original Hamster,Neutral,2005,0.828,0.46,
4tTOMONuB8ztnlnCOso167,Sleepy Head,Firecracker Jazz Band,Neutral,2007,0.643,0.436,
2iWPmdf6A0xVIH7APrpeoC,Tra Veglia e Sonno,Al Fabrizio & Hugo Wainzinger,Neutral,1998,0.96,0.528,
0vCuS7ckBat4b3jQOGyEOq,Coat of Many Colors,Dolly Parton,Neutral,2003,0.742,0.269,
46Q9SWK8agi0TE3SGY1TQ6,She's Got Somethin' On Me,Cedric Burnside,Neutral,2008,0.526,0.333,
4knJwvWM1HNVXWpi0mXMTT,Don't Miss the Water,3 Legged Dawg,Neutral,2011,0.46,0.632,
1Ak5xoamWFpo49N4ym1lIY,Bizarre Love Triangle - Split Mix,Days Of Fate,Neutral,2002,0.481,0.803,
1OgWF2s0NmlGbwMkejwRMR,"Ghost Under Rocks (Live at The Echo, September 25, 2008)",Ra Ra Riot,Neutral,2008,0.482,0.932,
3spGAtWW38vs4IpznXwp3g,A Little Hey Dad,Dave Moore,Neutral,1990,0.697,0.247,
1yj2Dz4Ai4OlZpdrlL5SqA,Cree en Dios,Narco,Neutral,2008,0.503,0.956,
6XCUr0TjFnVtinEg4KClRi,Pretty Me,Vanities,Neutral,2003,0.475,0.904,
211E4X0yj4GQ3SbspAmiK3,Why Don't You Tell Me So,Curly Seckler,Neutral,2005,0.495,0.254,
7Gib4jDwmTRVjdiABMq0KR,The Wrong Order,SJ Esau,Neutral,2007,0.203,0.525,
1K0l6IAQJsthCflYw2sumw,Another World - Live,See Colin Slash,Neutral,2008,0.512,0.49,
2XG88OheKsgCOrD7EIrdWc,Stealin',Olga,Neutral,2006,0.61,0.45,
1E6Qa9yY1tSxckZdolFKx6,Same River Twice,Darryl Purpose,Neutral,1997,0.471,0.393,
7aX64qY3uWq6kIt7aCisV1,Dangerous Times,Chuck Brodsky,Neutral,2004,0.64,0.443,
6VkVvSDc453AB7CdK4Njod,In This Town,The Wood Floors,Neutral,2008,0.64,0.523,
6qUttcMFrM3bos6vVmrLrr,Brace Face,One for the Team,Neutral,2009,0.527,0.673,
0vdAnUdLPFnmrdYVjCyqwr,Nicotine & Gravy,Pickin On Series,Neutral,2005,0.829,0.318,
3dXQ2NI63LwZg9dseh1Ahi,Rajah Quilt,Cathy Miller,Neutral,2000,0.489,0.364,
1b29WdQjYEjFpke22cXcwT,Record Commercial,Don Reno,Neutral,2005,0.877,0.169,
0XrRcI94eeGQu8VCKqLpr6,Aparecida,A.C. Jobim,Neutral,2004,0.593,0.444,
3so9YA3LbfATOsObwoQ0eO,Eat Yr Heart,HTRK,Neutral,2011,0.31,0.519,
6sJDs1rGCii3DIk4sM39wO,Addah Polka,Frank H. Losey,Neutral,2009,0.472,0.093,
7H0EpjbO9eCBVpsIBJs5YV,Music for 18 Musicians: Section VIII,Steve Reich,Neutral,2007,0.517,0.394,
5ImFfN2J21XzcXQUkuYdgB,Ces choses-là,Marie Denise Pelletier,Neutral,2011,0.068,0.454,
7buNQkOEvOcrKjqLHX55V2,I'm an Addict,Sarah Guthrie,Neutral,2003,0.837,0.275,
5FZqdmYItM5A2DneORjQaw,"Guillo, pran ton tamborin!",Traditional,Neutral,2011,0.739,0.171,
4IJRo7iHgO3USwGhDLgfzc,Carry On,Soulganic,Neutral,2010,0.609,0.452,
1g60pTgWJMdn4v4e0S4pwR,Friday Afternoon,Laverne Butler,Neutral,1994,0.54,0.34,
3wFgl14ocjAwVsBcWr4VmT,No Hay Aire - Versión Grupera,Gisselle,Neutral,2002,0.544,0.648,
5SmApT0v0sjtbEUbllESM8,End of the World,Southern Gentlemen,Neutral,2008,0.481,0.799,
2aGDqf0qZ2sp0iMJDhkgZc,Swing Jig,Ray Brown / John Clayton,Neutral,1989,0.463,0.326,
5QIJyCYzFJ3aYj5oMgDuKo,Prayer #52,Ten Cats Laughing,Neutral,2006,0.96,0.415,
2kQ8QEDaMtLk9z1ZEkfcOB,To Love Somebody,Nina Simone,Neutral,1961,0.543,0.484,
5vYjzg2eXz6R7iYab4NKLN,Somebody Stole My Gal,Fred Elizalde,Neutral,2007,0.933,0.347,
3IP2UScjrHeDa1gEM1xTme,Trail To Your Heart (Sailing Without A Sail),Bill LaBounty,Neutral,1979,0.706,0.415,
4dbkCQhRO9e2NZh7O6D7kt,Thank You,The Remains,Neutral,1966,0.527,0.467,
3hfqwHXcRLq6BSneRpEdtm,The Diary of Horace Wimp,Electric Light Orchestra,Neutral,1979,0.619,0.494,
0Cm5Y23bCocW0FHJBX99ef,Stop Control,Segismundo Toxicómano,Surprise,2015,0.961,0.978,
0zGaOUlpJERDjy2VFyKCeA,Love Is Our Cross to Bear,John Gorka,Surprise,2016,0.588,0.698,
75ah8tE0II1zeTWKGOLHax,Shine On,Azure Blue,Surprise,2019,0.67,0.866,
4njoBUd8regrv78W3abc8l,"¡Corre, Corre!",Leño,Surprise,2018,0.648,0.959,
4vTWoqJGoTWUGlWatJbhZ5,SoFine,Guru Griff,Surprise,2017,0.961,0.589,
1VqwnoRt6vzSq9akUIqOLn,Anytime,Country Westerns,Surprise,2020,0.652,0.937,
3ZLMfoidYegFbzKI6i0R7s,Open the Gate (A Tribute to Gatemouth Brown),Tony Black,Surprise,2014,0.637,0.866,
1LfuM5BRMvZZ0vKbn7VYNQ,Challenges,Joe Cash Mahall,Surprise,2020,0.73,0.728,
1pd4Clp1a4m07kB57GXjvJ,THERAPY,polearm,Surprise,2020,0.716,0.561,
0C4iElNAu5zQ0RgaQXvOdl,Customized (Sax Tape) [Bonus Track],Shadowy Men On A Shadowy Planet,Surprise,2016,0.627,0.741,
5kSAmtLM0sjnSFPp35hbHm,Oldma,Iamdred,Surprise,2016,0.644,0.891,
4WUArmoJ0tcXLmCLZrU4ZG,Rattler's Revival - (featuring the Honeybear Horns),Toadies,Surprise,2013,0.638,0.949,
2AFG18Ce4ue7fn6EKGjASg,Aggretsuko - Instrumental,Starrysky,Surprise,2020,0.654,0.901,
412DyHrVjSUBrpDjkyIOmu,Donne,Marie-Mai,Surprise,2014,0.659,0.88,
2dqWXhlRvAodBMWDnRxFsA,I Like To Hear Them Preach It,Lillie Mae,Surprise,2016,0.659,0.692,
7LCoJTFqDiYrDJSsMZhh2l,Falling Down (feat. Sheng Xia),Red Leaf Songs,Surprise,2015,0.597,0.583,
61qDKByJMYbbCj8rFR8xY7,I Used to Love H.E.R. 2012 (Interlude),Hydro,Surprise,2012,0.749,0.816,
2V66YW2zw1p7yGYzIf7G38,A Million Dollars for Christmas,The Andersons!,Surprise,2012,0.567,0.728,
2QENPLMCZyWi1bKiAB1QTO,Fuel My Fire,The Prodigy,Surprise,2012,0.682,0.955,
2Y2VABrQqR9I5CDbXDv2EY,Linechecker,MiSLeD,Surprise,2012,0.583,0.937,
6lNpSXXuQr69PII7ioFOHE,Run Boy Run,DeWayne Wear,Surprise,2016,0.873,0.593,
1haVjiYcWoyaYxfI3901lb,He's Moving On - Single Version; 2013 Remaster,Dionne Warwick,Surprise,2018,0.762,0.617,
4YxgGLvjMJluQfQCtEADZq,Feels of Fire,David J Caron,Surprise,2012,0.675,0.92,
54lTwHgMSjiYpJJ3DiXc0n,Pop Corn (Live),Massiv In Mensch,Surprise,2013,0.594,0.925,
5eklhE0x00ri4IEctCHHbD,Up and Down,The Reputations,Surprise,2017,0.954,0.905,
4GwCQpdFCh8QIYFppXfak9,99 Revolutions,Green Day,Surprise,2012,0.669,0.949,
5Ln0cirm5tlyh5IuONiU7O,"Goodnews (Parody of ""Footloose"")",ApologetiX,Surprise,2014,0.868,0.849,
5nqtQQ7ffQlMCvfjD4Su2F,Agitador,Bluesmog!,Surprise,2018,0.561,0.68,
1XO91Ch2WYWZWFzybX7zqc,Prison Walls,Watermelon Slim & The Workers,Surprise,2013,0.649,0.893,
74qnubz7qQ75YzqC9dKUKp,Little Drummer Boy,Natalie MacMaster,Surprise,2016,0.688,0.592,
3Zesl23zBo7VF2PbyJVsIW,Don't Give It Up,Milagro Saints,Surprise,2012,0.607,0.752,
4OpQIfmJS05wKefcCqLig6,Them There Eyes - Live,Beth Hart,Surprise,2014,0.849,0.921,
3M35Cu9Cbkdq6lakYClYxo,It's Not Funny,Tinsley Ellis,Surprise,2014,0.928,0.911,
6atfUTl4ZfphkD9Z9NNOtt,Road Rise Up,Stormcellar,Surprise,2012,0.955,0.757,
5pTdzNFPtP2OHbnY2WnV1E,Hands Part 1 (feat. Stick Men),Pat Mastelotto,Surprise,2012,0.673,0.847,
6v4ksTecq9bo8mqHPQKowe,Traveling,Tennis,Surprise,2012,0.775,0.884,
4ozZXnog1fbZsVLDErFX1X,Talk About the Past - 7-Inch Version,The Wake,Surprise,2015,0.803,0.76,
726d6NY4zGA61j8YknGZJt,No Somos Nada - Edición 2019,La Polla Records,Surprise,2019,0.681,0.903,
3QTa9hb6mY1G1rLOjL517R,Dicen,La Beriso,Surprise,2018,0.704,0.751,
58tGCdL4BEpGhqmi0NFeZ1,Under the Sun,InTechnicolour,Surprise,2020,0.649,0.736,
6jOqz4JvPMqXj3bn0OlT83,Pirate Metal Drinking Crew,Alestorm,Surprise,2020,0.719,0.948,
2bbfXi70eYYGTkOY0XuRq8,That’s A Lifestyle,Dirty Projectors,Surprise,2018,0.739,0.582,
4STjNobYrUYvjATZU9Ikme,The One,Tim McGraw,Surprise,2012,0.746,0.87,
5REQI9ORBxkwoGpN39cpbH,All She Wants,Outbound Calling,Surprise,2018,0.835,0.684,
3kuOMfgFPq7jR2O1qMS6qe,The Feeling,Spissy,Surprise,2016,0.778,0.892,
1J2XhYZlOOwipTwp6tYwtd,We All Just Wanna,Gnarcissists,Surprise,2018,0.774,0.877,
0avBnul3E6QZECvpPITHTm,Heaven Sent and Hell Bent (Brian's Last Rehearsal),The Holophonics,Surprise,2015,0.59,0.845,
5GRT1kBjuNDMZhG6BktaId,Hook And Line,Roscoe Holcomb,Surprise,2015,0.857,0.715,
4MFviNWj6ze0BR503yu2cz,I Saw The Light - Jim Eno Sessions,Spoon,Surprise,2017,0.616,0.76,
3aQwxVbCcd94hw1vA4N03r,We're Not Gonna Take It (Single Version),Twisted Sister,Surprise,2019,0.628,0.905,
4eaDaagiTDtxofzipHRIKy,Stiletto,Uri Caine Trio,Surprise,2015,0.646,0.655,
1L9mrG8kQmeZ7GtlMeea0D,Marissa,Missing Cats,Surprise,2012,0.79,0.932,
5QsnlRNop6FIH4taDZ12yA,Donald MacGillavry / O'Neill's Cavalry March,Silly Wizard,Surprise,2012,0.951,0.911,
7aZbLOPWrOjGIU6hg0DBGG,Aie Aie Aie,Quel Bordel!,Surprise,2015,0.904,0.649,
12dStk0FNN71eYqAEJk3xX,Starting Over,Hooray for Our Side,Surprise,2013,0.668,0.856,
32xAlwGD5ajg07M8eBDVcg,I'm Not Cheatin' Yet,Debbie Davies,Surprise,2015,0.926,0.719,
2scnq5RdoLD1MYIiw7xmDV,Wake Up,Join the Dead,Surprise,2014,0.579,0.958,
