tmdb_id,imdb_id,title,year,rating,genres,overview,poster_path,mood
50646,tt1570728,"Crazy, Stupid, Love.",2011,7.3,"Comedy, Drama, Romance","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",/p4RafgAPk558muOjnBMHhMArjS2.jpg,Sad
12405,tt1010048,Slumdog Millionaire,2008,7.7,"Drama, Romance","A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg,Sad
455661,tt6969946,In a Heartbeat,2017,8.0,"Animation, Comedy, Family, Romance",A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.,/wJUJROdLOtOzMixkjkx1aaZGSLl.jpg,Sad
426,tt0052357,Vertigo,1958,8.2,"Mystery, Romance, Thriller","A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,Sad
21634,tt1073510,Prayers for Bobby,2009,8.1,"Drama, History, TV Movie","Bobby Griffith was his mother's favorite son, the perfect all-American boy growing up under deeply religious influences in Walnut Creek, California. Bobby was also gay. Struggling with a conflict no one knew of, much less understood, Bobby finally came out to his family.",/1viFwXluAettogGDsTrSUUg29lZ.jpg,Sad
981,tt0032904,The Philadelphia Story,1940,7.7,"Comedy, Romance","When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,Sad
185,tt0066921,A Clockwork Orange,1971,8.2,"Drama, Science Fiction","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,Sad
11036,tt0332280,The Notebook,2004,7.9,"Drama, Romance","An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,Sad
279,tt0086879,Amadeus,1984,8.0,"Drama, History, Music","Wolfgang Amadeus Mozart is a remarkably talented young Viennese composer who unwittingly finds a fierce rival in the disciplined and determined Antonio Salieri. Resenting Mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious Salieri is gradually consumed by his jealousy and becomes obsessed with Mozart's downfall, leading to a devious scheme that has dire consequences for both men.",/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,Sad
1607,tt0106489,A Bronx Tale,1993,7.8,"Crime, Drama","Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,Sad
1124,tt0482571,The Prestige,2006,8.2,"Drama, Mystery, Science Fiction","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,Sad
423,tt0253474,The Pianist,2002,8.4,"Drama, War","The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,Sad
50014,tt1454029,The Help,2011,8.2,Drama,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,Sad
14438,tt1129423,Fireproof,2008,7.6,Drama,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,Sad
990,tt0054997,The Hustler,1961,7.7,"Drama, Romance",Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,/bUZiJFrC1Zp3zXHmOpR7gxR5VKy.jpg,Sad
262,tt0085794,The King of Comedy,1982,7.8,"Comedy, Drama","Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",/3BM78deUfeZfShqPTblZuamgC8a.jpg,Sad
1402,tt0454921,The Pursuit of Happyness,2006,7.9,Drama,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,/kTdG9wKnREyjK6nlFDNmpe7wlIK.jpg,Sad
2270,tt0486655,Stardust,2007,7.2,"Adventure, Family, Fantasy, Romance","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",/AsCrevARwF6eCrF2v8zpLdn0gth.jpg,Sad
117,tt0094226,The Untouchables,1987,7.8,"Crime, Drama, History, Thriller","Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,Sad
447362,tt6598238,Life in a Year,2020,8.3,"Drama, Romance","A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,Sad
296096,tt2674426,Me Before You,2016,7.9,"Drama, Romance","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,Sad
37257,tt0051201,Witness for the Prosecution,1957,8.2,"Crime, Drama, Mystery","When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,Sad
68734,tt1024648,Argo,2012,7.3,"Drama, Thriller","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",/9LcnmIeKUfKeAxeCY82W9Jug416.jpg,Sad
466272,tt7131622,Once Upon a Time… in Hollywood,2019,7.4,"Comedy, Drama, Thriller","Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,Sad
57212,tt1568911,War Horse,2011,7.3,"Adventure, Drama, History, War","On the brink of the First World War, Albert's beloved horse Joey is sold to the Cavalry by his father. Against the backdrop of the Great War, Joey begins an odyssey full of danger, joy, and sorrow, and he transforms everyone he meets along the way. Meanwhile, Albert, unable to forget his equine friend, searches the battlefields of France to find Joey and bring him home.",/nF66DU2zPLFb9CxDQNSNX2RgNaq.jpg,Sad
1830,tt0399295,Lord of War,2005,7.3,"Crime, Drama, Thriller","Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg,Sad
387426,tt3967856,Okja,2017,7.4,"Adventure, Drama, Fantasy, Science Fiction","A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,Sad
313369,tt3783958,La La Land,2016,7.9,"Comedy, Drama, Music, Romance","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,Sad
3175,tt0072684,Barry Lyndon,1975,8.0,"Drama, Romance, War","An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,Sad
10386,tt0129167,The Iron Giant,1999,7.9,"Animation, Drama, Family, Science Fiction","In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",/mThOw5rXLtdbY3WmuTsS9zsQBMG.jpg,Sad
60308,tt1210166,Moneyball,2011,7.3,Drama,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",/4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,Sad
19542,tt0040725,The Red Shoes,1948,8.0,"Drama, Romance","In this classic drama, Vicky Page is an aspiring ballerina torn between her dedication to dance and her desire to love. While her imperious instructor, Boris Lermontov, urges to her to forget anything but ballet, Vicky begins to fall for the charming young composer Julian Craster. Eventually Vicky, under great emotional stress, must choose to pursue either her art or her romance, a decision that carries serious consequences.",/5NuMQd17KZx0lCxedJoIuFnt7li.jpg,Sad
15121,tt0059742,The Sound of Music,1965,7.7,"Drama, Family, Music, Romance","In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",/pDuoh2fKuacDXYtpREJysMOzQmS.jpg,Sad
203,tt0070379,Mean Streets,1973,7.1,"Crime, Drama","A small-time hood must choose from among love, friendship and the chance to rise within the mob.",/9msfwOeGc9uL1iRRTBdEf15XonC.jpg,Sad
537116,tt8721424,"tick, tick... BOOM!",2021,7.7,"Drama, Music","On the cusp of his 30th birthday, Jonathon Larson, a promising young theater composer, navigates love, friendship, and the pressures of life as an artist in New York City.",/DPmfcuR8fh8ROYXgdjrAjSGA0o.jpg,Sad
650,tt0101507,Boyz n the Hood,1991,7.6,"Crime, Drama",Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,Sad
9023,tt0166813,Spirit: Stallion of the Cimarron,2002,7.7,"Adventure, Animation, Comedy, Drama, Family","As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,Sad
